id	GROUP	ct	SECONDARY	infoline	origin	perturb	lifestage	age	age.units	sex	type	COLOR	category	Project	Donor	name
BSS01550	Cancer	SJSA1	Bone	OSTEOSARCOMA			adult	19	year	male	cell line	#000000	Other	ENCODE (New)	ENCDO197NLG	SJSA1
BSS01551	Cancer	SK-MEL-5	Epithelial	MELANOMA			adult	24	year	female	cell line	#000000	Other	ENCODE (New)	ENCDO338AAA	SK-MEL-5
BSS01554	Cancer	SK-N-DZ	Brain	NEUROBLASTOMA			child	2	year	female	cell line	#000000	Other	ENCODE (New)	ENCDO340AAA	SK-N-DZ
BSS01558	Cancer	SK-N-DZ_treated_with_dimethyl_sulfoxide_for_72_hours	Brain	NEUROBLASTOMA	SK-N-DZ	dimethyl_sulfoxide_for_72_hours	child	2	year	female	cell line	#000000	Other	ENCODE (New)	ENCDO340AAA	SK-N-DZ treated with dimethyl sulfoxide for 72 hours
BSS01559	Cancer	SK-N-MC	Brain	NEUROEPITHELIOMA			child	14	year	female	cell line	#000000	Other	ENCODE (New)	ENCDO000ABC	SK-N-MC
BSS01562	Cancer	SK-N-SH	Brain	NEUROBLASTOMA			child	4	year	female	cell line	#000000	Other	ENCODE (New)	ENCDO000ABD	SK-N-SH
BSS01571	Cancer	SK-N-SH_treated_with_6_mM_all-trans-retinoic_acid_for_48_hours	Brain	NEUROBLASTOMA	SK-N-SH	6_mM_all-trans-retinoic_acid_for_48_hours	child	4	year	female	cell line	#000000	Other	ENCODE (New)	ENCDO000ABD	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours
BSS01572	Muscle	skeletal_muscle_cell		SKELETAL MUSCLE CELL			unknown/mixed	unknown		unknown/mixed	primary cell	#C2655D	Tissue	ENCODE (New)	ENCDO094AAA	skeletal muscle cell
BSS01573	Myosat	skeletal_muscle_myoblast		SKELETAL MUSCLE MYOBLAST			unknown/mixed	unknown		unknown/mixed	primary cell	#E67326	Tissue	ENCODE 2012	ENCDO094AAA	skeletal muscle myoblast
BSS01574	Myosat	skeletal_muscle_myoblast_male_adult_(22_years)		SKELETAL MUSCLE MYOBLAST			adult	22	year	male	primary cell	#E67326	Tissue	ENCODE 2012	ENCDO341XKY	skeletal muscle myoblast male adult (22 years)
BSS01576	Myosat	skeletal_muscle_satellite_cell_female_adult_originated_from_mesodermal_cell		SKELETAL MUSCLE SATELLITE CELL			adult	unknown		female	primary cell	#E67326	Tissue	Roadmap 2015	ENCDO243GQK	skeletal muscle satellite cell female adult originated from mesodermal cell
BSS01577	Muscle	skeletal_muscle_tissue		SKELETAL MUSCLE			unknown/mixed	unknown		unknown/mixed	tissue	#C2655D	Tissue	Roadmap (New)	ENCDO654YBK	skeletal muscle tissue
BSS01578	Muscle	skeletal_muscle_tissue_female_adult_(72_years)		SKELETAL MUSCLE			adult	72	year	female	tissue	#C2655D	Tissue	Roadmap 2015	ENCDO357DNR	skeletal muscle tissue female adult (72 years)
BSS01581	Muscle	skeletal_muscle_tissue_male_adult_(54_years)		SKELETAL MUSCLE			adult	54	year	male	tissue	#C2655D	Tissue	Roadmap 2015	ENCDO499UKB	skeletal muscle tissue male adult (54 years)
BSS01583	Stromal	skin_fibroblast_male_embryo_(97_days)		SKIN FIBROBLAST			embryonic	97	day	male	primary cell	#FF720C	Primary Cell	Roadmap (New)	ENCDO576LXR,ENCDO597UXW	skin fibroblast male embryo (97 days)
BSS01587	Epithelial	skin_of_body_female_embryo_(82_days)		SKIN OF BODY			embryonic	82	day	female	tissue	#FF9D0C	Primary Cell	Roadmap (New)	ENCDO449WOZ	skin of body female embryo (82 days)
BSS01588	Digestive	small_intestine_female_adult_(30_years)		SMALL INTESTINE			adult	30	year	female	tissue	#C58DAA	Tissue	Roadmap (New)	ENCDO424HVB	small intestine female adult (30 years)
BSS01590	Digestive	small_intestine_female_embryo_(105_days)		SMALL INTESTINE			embryonic	105	day	female	tissue	#C58DAA	Tissue	Roadmap (New)	ENCDO718LHH	small intestine female embryo (105 days)
BSS01591	Digestive	small_intestine_female_embryo_(107_days)		SMALL INTESTINE			embryonic	107	day	female	tissue	#C58DAA	Tissue	Roadmap (New)	ENCDO607LOS	small intestine female embryo (107 days)
BSS01592	Digestive	small_intestine_female_embryo_(108_days)		SMALL INTESTINE			embryonic	108	day	female	tissue	#C58DAA	Tissue	Roadmap (New)	ENCDO012PVK	small intestine female embryo (108 days)
BSS01593	Digestive	small_intestine_female_embryo_(110_days)		SMALL INTESTINE			embryonic	110	day	female	tissue	#C58DAA	Tissue	Roadmap (New)	ENCDO087TLK	small intestine female embryo (110 days)
BSS01594	Digestive	small_intestine_female_embryo_(120_days)		SMALL INTESTINE			embryonic	120	day	female	tissue	#C58DAA	Tissue	Roadmap (New)	ENCDO555CMC	small intestine female embryo (120 days)
BSS01595	Digestive	small_intestine_female_embryo_(91_day)		SMALL INTESTINE			embryonic	91	day	female	tissue	#C58DAA	Tissue	Roadmap (New)	ENCDO605ZCF	small intestine female embryo (91 day)
BSS01596	Digestive	small_intestine_female_embryo_(98_days)		SMALL INTESTINE			embryonic	98	day	female	tissue	#C58DAA	Tissue	Roadmap (New)	ENCDO328UKO	small intestine female embryo (98 days)
BSS01597	Digestive	small_intestine_male_adult_(34_years)		SMALL INTESTINE			adult	34	year	male	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO058AAA	small intestine male adult (34 years)
BSS01599	Digestive	small_intestine_male_child_(3_years)		SMALL INTESTINE			child	3	year	male	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO478OMA	small intestine male child (3 years)
BSS01600	Digestive	small_intestine_male_embryo_(105_days)		SMALL INTESTINE			embryonic	105	day	male	tissue	#C58DAA	Tissue	Roadmap (New)	ENCDO171HMD	small intestine male embryo (105 days)
BSS01601	Digestive	small_intestine_male_embryo_(108_days)		SMALL INTESTINE			embryonic	108	day	male	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO119ASK,ENCDO132ASK	small intestine male embryo (108 days)
BSS01602	Digestive	small_intestine_male_embryo_(115_days)		SMALL INTESTINE			embryonic	115	day	male	tissue	#C58DAA	Tissue	Roadmap (New)	ENCDO816OTW	small intestine male embryo (115 days)
BSS01603	Digestive	small_intestine_male_embryo_(87_days)		SMALL INTESTINE			embryonic	87	day	male	tissue	#C58DAA	Tissue	Roadmap (New)	ENCDO443KWV	small intestine male embryo (87 days)
BSS01604	Digestive	small_intestine_male_embryo_(91_day)		SMALL INTESTINE			embryonic	91	day	male	tissue	#C58DAA	Tissue	Roadmap (New)	ENCDO375VTO	small intestine male embryo (91 day)
BSS01606	Sm. Muscle	smooth_muscle_cell_of_the_brain_vasculature_female	Brain	BRAIN VASCULATURE SMOOTH MUSCLE CELL			unknown/mixed	unknown		female	primary cell	#F182BC	Tissue	ENCODE (New)	ENCDO229AAA	smooth muscle cell of the brain vasculature female
BSS01612	ES-deriv	smooth_muscle_cell_originated_from_H9	Sm. Muscle	SMOOTH MUSCLE DERIV			embryonic	5	day	female	in vitro differentiated cells	#4178AE	Stem-like	ENCODE (New)	ENCDO222AAA	smooth muscle cell originated from H9
BSS01613	PNS	spinal_cord_female_embryo_(108_days)		SPINAL CORD			embryonic	108	day	female	tissue	#DDB796	Neural	Roadmap (New)	ENCDO176AAI	spinal cord female embryo (108 days)
BSS01614	PNS	spinal_cord_female_embryo_(113_days)		SPINAL CORD			embryonic	113	day	female	tissue	#DDB796	Neural	Roadmap (New)	ENCDO022PVU,ENCDO676JUB	spinal cord female embryo (113 days)
BSS01617	PNS	spinal_cord_female_embryo_(59_days)_and_male_embryo_(72_days)		SPINAL CORD			embryonic	59,72	day	unknown/mixed	tissue	#DDB796	Neural	ENCODE (New)	ENCDO294EUZ,ENCDO300THQ	spinal cord female embryo (59 days) and male embryo (72 days)
BSS01618	PNS	spinal_cord_female_embryo_(87_days)		SPINAL CORD			embryonic	87	day	female	tissue	#DDB796	Neural	Roadmap (New)	ENCDO814BQX	spinal cord female embryo (87 days)
BSS01619	PNS	spinal_cord_female_embryo_(89_days)		SPINAL CORD			embryonic	89	day	female	tissue	#DDB796	Neural	Roadmap (New)	ENCDO076OLG	spinal cord female embryo (89 days)
BSS01620	PNS	spinal_cord_male_embryo_(105_days)		SPINAL CORD			embryonic	105	day	male	tissue	#DDB796	Neural	Roadmap (New)	ENCDO171HMD	spinal cord male embryo (105 days)
BSS01621	PNS	spinal_cord_male_embryo_(96_days)		SPINAL CORD			embryonic	96	day	male	tissue	#DDB796	Neural	Roadmap (New)	ENCDO220PYT	spinal cord male embryo (96 days)
BSS01625	Spleen	spleen_embryo_(112_days)		SPLEEN			embryonic	112	day	unknown/mixed	tissue	#85CF66	Immune	Roadmap (New)	ENCDO307OVZ	spleen embryo (112 days)
BSS01627	Spleen	spleen_female_adult_(20_years)_and_female_adult_(30_years)		SPLEEN			adult	20,30	year	female	tissue	#85CF66	Immune	ENCODE (New)	NA	NA
BSS01628	Spleen	spleen_female_adult_(30_years)		SPLEEN			adult	30	year	female	tissue	#85CF66	Immune	Roadmap (New)	ENCDO424HVB	spleen female adult (30 years)
BSS01629	Spleen	spleen_female_adult_(51_year)		SPLEEN			adult	51	year	female	tissue	#85CF66	Immune	ENCODE (New)	ENCDO271OUW	spleen female adult (51 year)
BSS01630	Spleen	spleen_female_adult_(53_years)		SPLEEN			adult	53	year	female	tissue	#85CF66	Immune	ENCODE (New)	ENCDO793LXB	spleen female adult (53 years)
BSS01631	Spleen	spleen_male_adult_(34_years)		SPLEEN			adult	34	year	male	tissue	#85CF66	Immune	Roadmap 2015	ENCDO058AAA	spleen male adult (34 years)
BSS01632	Spleen	spleen_male_adult_(37_years)		SPLEEN			adult	37	year	male	tissue	#85CF66	Immune	ENCODE (New)	NA	NA
BSS01633	Spleen	spleen_male_adult_(54_years)		SPLEEN			adult	54	year	male	tissue	#85CF66	Immune	ENCODE (New)	ENCDO451RUA	spleen male adult (54 years)
BSS01634	Spleen	spleen_male_child_(3_years)		SPLEEN			child	3	year	male	tissue	#85CF66	Immune	Roadmap (New)	ENCDO478OMA	spleen male child (3 years)
BSS01636	Digestive	stomach_embryo_(101_day)		STOMACH			embryonic	101	day	unknown/mixed	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO072LQF	stomach embryo (101 day)
BSS01637	Digestive	stomach_female_adult_(30_years)		STOMACH			adult	30	year	female	tissue	#C58DAA	Tissue	Roadmap (New)	ENCDO424HVB	stomach female adult (30 years)
BSS01638	Digestive	stomach_female_adult_(51_year)		STOMACH			adult	51	year	female	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO271OUW	stomach female adult (51 year)
BSS01639	Digestive	stomach_female_adult_(53_years)		STOMACH			adult	53	year	female	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO793LXB	stomach female adult (53 years)
BSS01641	Digestive	stomach_female_embryo		STOMACH			embryonic	unknown		female	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO196CPA	stomach female embryo
BSS01642	Digestive	stomach_female_embryo_(105_days)		STOMACH			embryonic	105	day	female	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO766MZV,ENCDO863KZW	stomach female embryo (105 days)
BSS01643	Digestive	stomach_female_embryo_(107_days)		STOMACH			embryonic	107	day	female	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO607LOS	stomach female embryo (107 days)
BSS01644	Digestive	stomach_female_embryo_(108_days)		STOMACH			embryonic	108	day	female	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO012PVK	stomach female embryo (108 days)
BSS01646	Digestive	stomach_female_embryo_(121_day)		STOMACH			embryonic	121	day	female	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO920LST	stomach female embryo (121 day)
BSS01647	Digestive	stomach_female_embryo_(147_days)		STOMACH			embryonic	147	day	female	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO863JOG	stomach female embryo (147 days)
BSS01649	Digestive	stomach_female_embryo_(96_days)		STOMACH			embryonic	96	day	female	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO188ZLA,ENCDO311CUL,ENCDO431WFV,ENCDO613NXA,ENCDO870OBN	stomach female embryo (96 days)
BSS01650	Digestive	stomach_female_embryo_(98_days)		STOMACH			embryonic	98	day	female	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO442NQP,ENCDO837QWL	stomach female embryo (98 days)
BSS01651	Digestive	stomach_male_adult_(34_years)		STOMACH			adult	34	year	male	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO058AAA	stomach male adult (34 years)
BSS01652	Digestive	stomach_male_adult_(37_years)		STOMACH			adult	37	year	male	tissue	#C58DAA	Tissue	ENCODE (New)	NA	NA
BSS01653	Digestive	stomach_male_adult_(54_years)		STOMACH			adult	54	year	male	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO451RUA	stomach male adult (54 years)
BSS01654	Digestive	stomach_male_child_(3_years)		STOMACH			child	3	year	male	tissue	#C58DAA	Tissue	Roadmap (New)	ENCDO478OMA	stomach male child (3 years)
BSS01655	Digestive	stomach_male_embryo_(108_days)		STOMACH			embryonic	108	day	male	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO132ASK	stomach male embryo (108 days)
BSS01656	Digestive	stomach_male_embryo_(127_days)		STOMACH			embryonic	127	day	male	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO859GXV	stomach male embryo (127 days)
BSS01657	Digestive	stomach_male_embryo_(58_days)_and_male_embryo_(76_days)		STOMACH			embryonic	76,58	day	male	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO647EYG,ENCDO652XOU	stomach male embryo (58 days) and male embryo (76 days)
BSS01658	Digestive	stomach_male_embryo_(91_day)		STOMACH			embryonic	91	day	male	tissue	#C58DAA	Tissue	Roadmap 2015	ENCDO375VTO	stomach male embryo (91 day)
BSS01659	Sm. Muscle	stomach_smooth_muscle_female_adult_(84_years)	Digestive	STOMACH MUSCLE			adult	84	year	female	tissue	#F182BC	Tissue	Roadmap 2015	ENCDO724KBU	stomach smooth muscle female adult (84 years)
BSS01660	Sm. Muscle	stomach_smooth_muscle_male_adult_(59_years)	Digestive	STOMACH MUSCLE			adult	59	year	male	tissue	#F182BC	Tissue	Roadmap (New)	ENCDO884GGM	stomach smooth muscle male adult (59 years)
BSS01661	Stromal	stromal_cell_of_bone_marrow_male	Bone	BONE MARROW STROMAL CELL			unknown/mixed	unknown		male	primary cell	#FF720C	Primary Cell	ENCODE (New)	ENCDO000AAV	stromal cell of bone marrow male
BSS01664	Cancer	SU-DHL-6	HSC & B-cell	B CELL LYMPHOMA			adult	43	year	male	cell line	#000000	Other	ENCODE (New)	ENCDO353AAA	SU-DHL-6
BSS01665	Adipose	subcutaneous_abdominal_adipose_tissue_nuclear_fraction_female_adult_(25_years)		ADIPOSE TISSUE			adult	25	year	female	tissue	#AF5B39	Tissue	Roadmap 2015	ENCDO544NAV	subcutaneous abdominal adipose tissue nuclear fraction female adult (25 years)
BSS01666	Adipose	subcutaneous_abdominal_adipose_tissue_nuclear_fraction_female_adult_(41_year)		ADIPOSE TISSUE			adult	41	year	female	tissue	#AF5B39	Tissue	Roadmap 2015	ENCDO535TMW	subcutaneous abdominal adipose tissue nuclear fraction female adult (41 year)
BSS01667	Adipose	subcutaneous_abdominal_adipose_tissue_nuclear_fraction_female_adult_(49_years)		ADIPOSE TISSUE			adult	49	year	female	tissue	#AF5B39	Tissue	Roadmap 2015	ENCDO622KQK	subcutaneous abdominal adipose tissue nuclear fraction female adult (49 years)
BSS01668	Adipose	subcutaneous_abdominal_adipose_tissue_nuclear_fraction_female_adult_(59_years)		ADIPOSE TISSUE			adult	59	year	female	tissue	#AF5B39	Tissue	Roadmap 2015	ENCDO477HWZ	subcutaneous abdominal adipose tissue nuclear fraction female adult (59 years)
BSS01669	Adipose	subcutaneous_abdominal_adipose_tissue_nuclear_fraction_female_adult_(81_year)		ADIPOSE TISSUE			adult	81	year	female	tissue	#AF5B39	Tissue	Roadmap 2015	ENCDO120UGO	subcutaneous abdominal adipose tissue nuclear fraction female adult (81 year)
BSS01670	Adipose	subcutaneous_adipose_tissue_female_adult_(51_year)		ADIPOSE TISSUE			adult	51	year	female	tissue	#AF5B39	Tissue	ENCODE (New)	NA	NA
BSS01671	Adipose	subcutaneous_adipose_tissue_female_adult_(53_years)		ADIPOSE TISSUE			adult	53	year	female	tissue	#AF5B39	Tissue	ENCODE (New)	ENCDO793LXB	subcutaneous adipose tissue female adult (53 years)
BSS01675	Brain	substantia_nigra_female_adult_(75_years)		SUBSTANTIA NIGRA			adult	75	year	female	tissue	#C5912B	Neural	Roadmap 2015	ENCDO871IWW	substantia nigra female adult (75 years)
BSS01676	Brain	substantia_nigra_male_adult_(81_year)		SUBSTANTIA NIGRA			adult	81	year	male	tissue	#C5912B	Neural	Roadmap 2015	ENCDO980BZD	substantia nigra male adult (81 year)
BSS01677	Brain	superior_temporal_gyrus_male_adult_(84_years)		SUPERIOR TEMPORAL GYRUS			adult	84	year	male	tissue	#C5912B	Neural	ENCODE (New)	ENCDO240JUB	superior temporal gyrus male adult (84 years)
BSS01678	Epithelial	suprapubic_skin_female_adult_(51_year)		SUPRAPUBIC SKIN			adult	51	year	female	tissue	#FF9D0C	Primary Cell	ENCODE (New)	NA	NA
BSS01679	Epithelial	suprapubic_skin_female_adult_(53_years)		SUPRAPUBIC SKIN			adult	53	year	female	tissue	#FF9D0C	Primary Cell	ENCODE (New)	NA	NA
BSS01681	Epithelial	suprapubic_skin_male_adult_(54_years)		SUPRAPUBIC SKIN			adult	54	year	male	tissue	#FF9D0C	Primary Cell	ENCODE (New)	NA	NA
BSS01682	Cancer	SW480	Digestive	COLORECTAL ADENOCARCINOMA			adult	50	year	male	cell line	#000000	Other	ENCODE (New)	ENCDO499CXJ	SW480
BSS01684	Blood & T-cell	T-cell		T CELL			unknown/mixed	unknown		unknown/mixed	primary cell	#678C69	Immune	Roadmap 2015	ENCDO139RPR,ENCDO269ABJ,ENCDO460ZVO,ENCDO685OXD,ENCDO727HSS	T-cell
BSS01687	Blood & T-cell	T-cell_male_adult_(21_year)		T CELL			adult	21	year	male	primary cell	#678C69	Immune	Roadmap 2015	ENCDO190HXC	T-cell male adult (21 year)
BSS01688	Blood & T-cell	T-cell_male_adult_(36_years)		T CELL			adult	36	year	male	primary cell	#678C69	Immune	Roadmap (New)	ENCDO441UHQ	T-cell male adult (36 years)
BSS01689	Blood & T-cell	T-cell_male_adult_(37_years)		T CELL			adult	37	year	male	primary cell	#678C69	Immune	Roadmap 2015	ENCDO028NGF	T-cell male adult (37 years)
BSS01690	Blood & T-cell	T-helper_1_cell		T1 CELL			unknown/mixed	unknown		unknown/mixed	primary cell	#678C69	Immune	ENCODE (New)	ENCDO174AAA,ENCDO334AAA	T-helper 1 cell
BSS01691	Blood & T-cell	T-helper_1_cell_female_adult_(26_years)		T1 CELL			adult	26	year	female	primary cell	#678C69	Immune	ENCODE (New)	ENCDO285AAA	T-helper 1 cell female adult (26 years)
BSS01692	Blood & T-cell	T-helper_1_cell_male_adult_(33_years)		T1 CELL			adult	33	year	male	primary cell	#678C69	Immune	ENCODE (New)	ENCDO286AAA	T-helper 1 cell male adult (33 years)
BSS01693	Blood & T-cell	T-helper_17_cell		T17 CELL			unknown/mixed	unknown		unknown/mixed	primary cell	#678C69	Immune	ENCODE (New)	ENCDO284AAA	T-helper 17 cell
BSS01694	Blood & T-cell	T-helper_17_cell_originated_from_blood_cell		T17 CELL			unknown/mixed	unknown		unknown/mixed	primary cell	#678C69	Immune	Roadmap (New)	ENCDO966YSM	T-helper 17 cell originated from blood cell
BSS01695	Blood & T-cell	T-helper_17_cell_treated_with_phorbol_13-acetate_12-myristate_,_ionomycin		T17 CELL	T-helper_17_cell	phorbol_13-acetate_12-myristate_,_ionomycin	unknown/mixed	unknown		unknown/mixed	primary cell	#678C69	Immune	Roadmap 2015	ENCDO194EHQ,ENCDO779YRY	T-helper 17 cell treated with phorbol 13-acetate 12-myristate , ionomycin
BSS01696	Blood & T-cell	T-helper_2_cell		T2 CELL			unknown/mixed	unknown		unknown/mixed	primary cell	#678C69	Immune	ENCODE (New)	ENCDO287AAA	T-helper 2 cell
BSS01697	Blood & T-cell	T-helper_2_cell_female_adult_(26_years)		T2 CELL			adult	26	year	female	primary cell	#678C69	Immune	ENCODE (New)	ENCDO288AAA	T-helper 2 cell female adult (26 years)
BSS01698	Blood & T-cell	T-helper_2_cell_male_adult_(33_years)		T2 CELL			adult	33	year	male	primary cell	#678C69	Immune	ENCODE (New)	ENCDO289AAA	T-helper 2 cell male adult (33 years)
BSS01699	Cancer	T47D	Other	MAMMARY GLAND DUCTAL CARCINOMA			adult	54	year	female	cell line	#000000	Other	ENCODE (New)	ENCDO000ABA	T47D
BSS01702	Cancer	T47D_treated_with_0.02pct_dimethyl_sulfoxide_for_1_hour	Other	MAMMARY GLAND DUCTAL CARCINOMA	T47D	0.02pct_dimethyl_sulfoxide_for_1_hour	unknown/mixed			unknown/mixed	cell line	#000000	Other	ENCODE (New)	NA	NA
BSS01705	Cancer	T47D_treated_with_10_nM_17b-estradiol_for_30_minutes	Other	MAMMARY GLAND DUCTAL CARCINOMA	T47D	10_nM_17b-estradiol_for_30_minutes	adult	54	year	female	cell line	#000000	Other	ENCODE (New)	ENCDO000ABA	T47D treated with 10 nM 17β-estradiol for 30 minutes
BSS01712	Brain	temporal_lobe_female_adult_(75_years)		TEMPORAL LOBE			adult	75	year	female	tissue	#C5912B	Neural	Roadmap 2015	ENCDO871IWW	temporal lobe female adult (75 years)
BSS01714	Brain	temporal_lobe_male_adult_(81_year)		TEMPORAL LOBE			adult	81	year	male	tissue	#C5912B	Neural	Roadmap 2015	ENCDO980BZD	temporal lobe male adult (81 year)
BSS01715	Endocrine	testis_male_adult_(37_years)	Reproductive	TESTIS			adult	37	year	male	tissue	#99C1FF	Tissue	ENCODE (New)	ENCDO845WKR	testis male adult (37 years)
BSS01718	Endocrine	testis_male_adult_(54_years)	Reproductive	TESTIS			adult	54	year	male	tissue	#99C1FF	Tissue	ENCODE (New)	ENCDO451RUA	testis male adult (54 years)
BSS01719	Endocrine	testis_male_embryo	Reproductive	TESTIS			embryonic	unknown		male	tissue	#99C1FF	Tissue	Roadmap (New)	ENCDO482LIM,ENCDO836UAR	testis male embryo
BSS01814	Heart	thoracic_aorta_male_adult_(37_years)		THORACIC AORTA			adult	37	year	male	tissue	#D56F80	Tissue	ENCODE (New)	ENCDO845WKR	thoracic aorta male adult (37 years)
BSS01815	Heart	thoracic_aorta_male_adult_(54_years)		THORACIC AORTA			adult	54	year	male	tissue	#D56F80	Tissue	ENCODE (New)	ENCDO451RUA	thoracic aorta male adult (54 years)
BSS01818	Thymus	thymus_female_embryo		THYMUS			embryonic	unknown		female	tissue	#DAB92E	Immune	Roadmap 2015	ENCDO196CPA	thymus female embryo
BSS01819	Thymus	thymus_female_embryo_(105_days)		THYMUS			embryonic	105	day	female	tissue	#DAB92E	Immune	Roadmap 2015	ENCDO718LHH	thymus female embryo (105 days)
BSS01820	Thymus	thymus_female_embryo_(110_days)		THYMUS			embryonic	110	day	female	tissue	#DAB92E	Immune	Roadmap 2015	ENCDO711IWZ	thymus female embryo (110 days)
BSS01821	Thymus	thymus_female_embryo_(113_days)		THYMUS			embryonic	113	day	female	tissue	#DAB92E	Immune	Roadmap 2015	ENCDO676JUB	thymus female embryo (113 days)
BSS01823	Thymus	thymus_female_embryo_(147_days)		THYMUS			embryonic	147	day	female	tissue	#DAB92E	Immune	Roadmap 2015	ENCDO863JOG	thymus female embryo (147 days)
BSS01824	Thymus	thymus_female_embryo_(98_days)		THYMUS			embryonic	98	day	female	tissue	#DAB92E	Immune	Roadmap 2015	ENCDO837QWL	thymus female embryo (98 days)
BSS01825	Thymus	thymus_male_child_(3_years)		THYMUS			child	3	year	male	tissue	#DAB92E	Immune	Roadmap 2015	ENCDO478OMA	thymus male child (3 years)
BSS01826	Thymus	thymus_male_embryo_(104_days)		THYMUS			embryonic	104	day	male	tissue	#DAB92E	Immune	Roadmap (New)	ENCDO024JHT	thymus male embryo (104 days)
BSS01827	Thymus	thymus_male_embryo_(108_days)		THYMUS			embryonic	108	day	male	tissue	#DAB92E	Immune	Roadmap 2015	ENCDO132ASK	thymus male embryo (108 days)
BSS01828	Thymus	thymus_male_embryo_(113_days)		THYMUS			embryonic	113	day	male	tissue	#DAB92E	Immune	Roadmap 2015	ENCDO608XKS	thymus male embryo (113 days)
BSS01829	Thymus	thymus_male_embryo_(127_days)		THYMUS			embryonic	127	day	male	tissue	#DAB92E	Immune	Roadmap 2015	ENCDO859GXV	thymus male embryo (127 days)
BSS01831	Endocrine	thyroid_gland_female_adult_(51_year)		THYROID GLAND			adult	51	year	female	tissue	#99C1FF	Tissue	ENCODE (New)	ENCDO271OUW	thyroid gland female adult (51 year)
BSS01832	Endocrine	thyroid_gland_female_adult_(53_years)		THYROID GLAND			adult	53	year	female	tissue	#99C1FF	Tissue	ENCODE (New)	ENCDO793LXB	thyroid gland female adult (53 years)
BSS01834	Endocrine	thyroid_gland_male_adult_(37_years)		THYROID GLAND			adult	37	year	male	tissue	#99C1FF	Tissue	ENCODE (New)	ENCDO845WKR	thyroid gland male adult (37 years)
BSS01835	Endocrine	thyroid_gland_male_adult_(54_years)		THYROID GLAND			adult	54	year	male	tissue	#99C1FF	Tissue	ENCODE (New)	ENCDO451RUA	thyroid gland male adult (54 years)
BSS01837	Heart	tibial_artery_female_adult_(53_years)		TIBIAL ARTERY			adult	53	year	female	tissue	#D56F80	Tissue	ENCODE (New)	ENCDO793LXB	tibial artery female adult (53 years)
BSS01838	Heart	tibial_artery_male_adult_(37_years)		TIBIAL ARTERY			adult	37	year	male	tissue	#D56F80	Tissue	ENCODE (New)	ENCDO845WKR	tibial artery male adult (37 years)
BSS01839	Heart	tibial_artery_male_adult_(54_years)		TIBIAL ARTERY			adult	54	year	male	tissue	#D56F80	Tissue	ENCODE (New)	ENCDO451RUA	tibial artery male adult (54 years)
BSS01840	PNS	tibial_nerve_female_adult_(51_year)		TIBIAL NERVE			adult	51	year	female	tissue	#DDB796	Neural	ENCODE (New)	ENCDO271OUW	tibial nerve female adult (51 year)
BSS01841	PNS	tibial_nerve_female_adult_(53_years)		TIBIAL NERVE			adult	53	year	female	tissue	#DDB796	Neural	ENCODE (New)	ENCDO793LXB	tibial nerve female adult (53 years)
BSS01842	PNS	tibial_nerve_male_adult_(37_years)		TIBIAL NERVE			adult	37	year	male	tissue	#DDB796	Neural	ENCODE (New)	ENCDO845WKR	tibial nerve male adult (37 years)
BSS01845	Muscle	tongue_female_embryo_(59_days)_and_female_embryo_(76_days)		TONGUE			embryonic	76,59	day	female	tissue	#C2655D	Tissue	ENCODE (New)	ENCDO237NAG,ENCDO294EUZ	tongue female embryo (59 days) and female embryo (76 days)
BSS01846	Muscle	tongue_male_embryo_(72_days)		TONGUE			embryonic	72	day	male	tissue	#C2655D	Tissue	ENCODE (New)	ENCDO300THQ	tongue male embryo (72 days)
BSS01848	Digestive	transverse_colon_female_adult_(51_year)		TRANSVERSE COLON			adult	51	year	female	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO271OUW	transverse colon female adult (51 year)
BSS01849	Digestive	transverse_colon_female_adult_(53_years)		TRANSVERSE COLON			adult	53	year	female	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO793LXB	transverse colon female adult (53 years)
BSS01850	Digestive	transverse_colon_male_adult_(37_years)		TRANSVERSE COLON			adult	37	year	male	tissue	#C58DAA	Tissue	ENCODE (New)	ENCDO845WKR	transverse colon male adult (37 years)
